#MainDesig,EquivDesig,Class,YmJ,YmJerr,YmJt_min,JmK,JmKerr,JmKt_min,HmK,HmKerr,HmKt_min,TaxClassKNN,KNNMCProb,TaxClassProb,ProbProb,TaxClassFin
482787,482787|2013 KB17|2010 BM13,MBOMB,0.6478505,0.16610034124438,7.5225600006524,0.994855,0.30967809566104,5.3700839972589,,,,Ad,0.85812,Ad,0.85,U
76658,76658|2000 HV36|2001 QA282,MBMMB,0.4669395,0.018452610120251,7.5225600006524,0.359843,0.075926491422625,7.4665080034174,,,,S,0.947338,S,0.92,S
98321,98321|2000 SS269|2001 XS119,MBIMB,0.7368395,0.070833850823599,7.0689960045274,0.247371,0.15818873531402,5.3591399977449,,,,V,0.784116,V,1.00,U
13398,13398|1999 RF62|1975 EV5|1986 CZ|1990 FF5|1998 KA18,MBIMB,0.6147975,0.00903517346264,8.6885639943648,0.12698,0.030522051851899,6.4047599968035,,,,V,1.0,V,1.00,V
135878,135878|2002 TN39,MBMMB,0.3721755,0.072638316001268,9.1667159995995,0.4277275,0.084661580809276,10.593287997181,,,,S,0.686834,S,0.49,S
291496,291496|2006 DA139,MBIMB,0.590368,0.27558235633835,10.659455998102,0.9170125,0.20772390995141,5.9536079980899,,,,Ad,0.843843,Ad,0.84,U
244232,244232|2002 CX60,MBIMB,0.6913025,0.024571763393172,2.6021520013455,-0.037553749999998,0.081607072983902,5.9110199986026,,,,V,0.999999,V,1.00,V
251140,251140|2006 TK45|2002 XZ111,MBMMB,0.457453,0.1312520179083,6.9309360010084,0.706005,0.28953429169098,6.2971920054406,,,,Ad,0.501469,Ad,0.49,U
303299,303299|2004 SM40,MBIMB,0.3555445,0.043963293063646,6.8676840013359,0.265731,0.1323193218487,5.6798999989405,,,,S,0.736447,S,0.52,S
96260,96260|1995 MW3,MBOMB,0.403112,0.25879991851622,8.728128002258,1.165352,0.14655286602196,18.008531997912,0.576092,0.17329782896794,6.5545920061413,Ad,0.826101,Ad,1.00,U
29979,29979|1999 RN83|1998 KP17|Wastyk,MBIMB,0.6737535,0.043180903612013,7.5910679984372,0.2764415,0.096897629024141,5.8575239998754,,,,V,0.767936,V,1.00,V
117348,117348|2004 XF49|2000 AN230|2001 FO179|2002 LU60|2003 ND8,MBOMB,0.175471,0.034854884625401,9.2760840046685,0.4737665,0.06814716557752,6.3436679926235,,,,C,0.907097,C,0.57,C
6363,6363|1981 CB1|1983 VK1|Doggett,MBIMB,0.7153335,0.009050161904629,7.6129199971911,-0.011531999999999,0.019777099785405,6.3851759943645,,,,V,1.0,V,1.00,V
242018,242018|2002 QK,MBMMB,0.3409355,0.11099521632597,5.9633999993093,0.4812695,0.24047474511942,7.3749600083102,,,,S,0.319356,S,0.23,U
43061,43061|1999 VU93|1998 HZ85,MBIMB,0.450913,0.06847803385393,9.7968599991873,0.4094395,0.13412703131919,6.2953559914604,,,,S,0.80551,S,0.65,S
7459,7459|1984 HR1|1985 RM4|Gilbertofranco,MBMMB,0.788762,0.010998516820463,9.7902000008617,0.1251175,0.019599629090878,6.3008640019689,,,,V,1.0,V,1.00,V
94239,94239|2001 CT6,MBOMB,0.320787,0.088025286626912,9.2760840046685,-0.040327000000001,0.083573505366533,6.3247320055962,,,,V,0.531988,V,0.90,V
32531,32531|2001 PG13|1990 DG6|1999 GO57|Ulrikababiakova,MBMMB,0.3715735,0.028869416144079,8.1456479988992,0.486653,0.077739996764857,6.1832879972644,,,,S,0.647722,S,0.58,S
257185,257185|2008 KE1|2005 XC84,MBOMB,0.4073235,0.063106330144051,7.9266239970457,0.467045,0.2202549007423,5.1558480004314,,,,S,0.546164,S,0.41,U
813,813|1915YR |A907 GH|1945 WC|1974 QR2|1974 QY2|1907 GH|Baumeia,MBIMB,0.387027566667,0.000753050071376,7.3627488012426,0.48074385,0.001050227134957,6.2985671928618,,,,S,1.0,S,0.84,S
43490,43490|2001 CL|1998 RZ29|1999 XP129,MBOMB,0.3408195,0.058513179261171,7.5209399987943,0.311289,0.14137968123196,6.3901080004871,,,,S,0.593546,S,0.34,U
94895,94895|2001 YF7|1997 TD14,MBIMB,0.890302,0.054241960035567,8.1456479988992,-0.061506000000001,0.19037148306732,7.3367640003562,,,,V,0.996062,V,1.00,U
125501,125501|2001 WC32,MBIMB,0.7445575,0.0713759805747,8.1456479988992,-0.0035715,0.24787588318854,7.3367640003562,,,,V,0.936676,V,1.00,U
158281,158281|2001 UP30,MBIMB,0.579176,0.029131459755734,8.1993959995452,-0.1497975,0.14352343103044,5.697360006161,,,,V,0.999167,V,1.00,U
17068,17068|1999 GO19|1987 UQ6|1991 RF32|1996 UZ3,MBMMB,0.2779425,0.027347169785007,9.3321720021777,0.491307,0.052345442819791,6.2107919971459,,,,Xt,0.350221,Xt,0.32,Xt
40748,40748|1999 TO5|1998 FY144,MBIMB,0.436339333333,0.036463905977921,7.9824844782706,0.3656345,0.08731791678974,6.1518239986617,,,,S,0.952433,S,0.94,S
166170,166170|2002 EP52|2000 WD74,MBIMB,0.400585,0.12615616246046,8.1450000044424,0.677142,0.26054793991989,4.22564398963,,,,Ad,0.417503,Ad,0.42,U
41880,41880|2000 WR107,MBIMB,0.6553835,0.032751391749054,7.0528319966979,-0.072009999999999,0.11782447196784,6.0346439969726,,,,V,0.999747,V,1.00,V
93802,93802|2000 WW48,MBOMB,0.19115375,0.044954973754302,6.8552280007862,0.5436165,0.1363535973022,5.9267160028685,,,,C,0.728607,C,0.41,U
179981,179981|2002 XV51|2001 OU34|2001 QE334,MBMMB,0.309135,0.048095879841729,6.9319799984805,0.622578,0.10622550260795,6.1589520005509,,,,Ds,0.653185,Ad,0.32,U
47670,47670|2000 CA63|1985 TM2,MBMMB,0.465164,0.039075254944786,12.865680002142,0.410952,0.080080865976212,6.4209599944297,,,,S,0.976239,S,0.89,S
29696,29696|1998 YN|Distasio,MBMMB,0.3067305,0.04663113737622,10.941515997984,0.3062985,0.12710076947643,6.2868600001093,,,,S,0.433579,Kl,0.40,U
31711,31711|1999 JY52|Suresh,MBMMB,0.368615,0.025370909404276,5.9111999999732,0.370383,0.07283765988141,3.025583998533,,,,S,0.940744,S,0.82,S
22046,22046|1999 XU211,MBOMB,0.38535,0.018685369597629,9.4169879984111,0.6936085,0.028250221092055,6.5086560021155,,,,Ds,0.980694,Ad,0.76,U
109616,109616|2001 QN291,MBMMB,0.4406865,0.074589473054178,9.4169879984111,0.4550435,0.15682660672619,6.5086560021155,,,,S,0.699852,S,0.51,U
296568,296568|2009 QL44|2005 UQ273,MBOMB,0.382009,0.069481908296333,7.7445720043033,0.2266575,0.35770400165535,6.2111880001612,,,,S,0.355793,S,0.34,U
176956,176956|2002 XZ34,MBMMB,0.24588875,0.098686431709227,6.9437160040252,0.611239875,0.2416501650702,6.3232559943572,,,,C,0.289125,Ad,0.24,U
222064,222064|1998 XO8,MBOMB,0.576644,0.082958732599407,13.559435993666,0.977491,0.18602141803684,7.5898439995944,,,,Ad,0.957652,Ad,0.99,U
56518,56518|2000 HZ20,MBMMB,0.2163345,0.017338663421671,7.3620000039227,0.4417325,0.035434911270525,6.7920119909104,,,,C,0.741902,C,0.57,C
143176,143176|2002 XB73|2004 CE58,MBMMB,0.36763125,0.036292868787304,6.8730480002705,0.45172475,0.079600805217344,6.8019119929522,,,,S,0.714354,S,0.61,S
53122,53122|1999 AS22,MBMMB,0.2960155,0.056351981522392,11.488715994637,0.271305,0.15524391742432,6.8203800078481,,,,Kl,0.381857,Kl,0.39,U
52222,52222|5111 T-3|1989 QP,MBMMB,0.4303915,0.03405942262062,8.041572002694,0.46259,0.066628509160869,6.7986359994393,,,,S,0.958082,S,0.87,S
139500,139500|2001 PO36|2000 GE84,MBMMB,0.620604,0.091188665222165,6.2952480011154,0.626861,0.18009493383768,6.480432007229,,,,S,0.501623,Ad,0.76,U
1115,1115|1928 XC|A906 YF|1906 YF|Sabauda,MBOMB,0.2715805,0.0021873092774,7.3118879995309,0.362052,0.003066436612748,5.9762880031485,,,,Cgx,0.998878,Kl,0.38,U
63602,63602|2001 QE67,MBMMB,0.4099455,0.034713529379767,10.990979997441,0.215541,0.086376609526248,6.0895440063905,,,,S,0.723925,S,0.88,S
18898,18898|2000 JX|1991 OH|1993 BB15|1999 CN44,MBOMB,0.3501435,0.017534151939857,7.2982080001384,0.4565035,0.054190598495034,4.2391080083326,,,,S,0.655361,S,0.60,S
215501,215501|2002 TF257|2006 SM12,MBMMB,0.540986,0.14738626155446,8.0118360067718,1.1268445,0.19614641180315,6.290351995267,,,,Ad,0.984559,Ad,0.99,U
81588,81588|2000 HK49,MBMMB,0.389518,0.041618898324559,7.5710520031862,0.620881,0.09181802377393,5.8388399938121,,,,Ds,0.637297,Ad,0.43,U
117319,117319|2004 VR64,MBOMB,0.3727585,0.053014319435885,8.284212006256,0.77769575,0.14502774532482,21.565980002051,0.3599425,0.15888063581546,12.441060006386,Ds,0.735343,Ad,0.85,U
81461,81461|2000 GV134,MBMMB,0.26683275,0.007174454147355,7.8755039954558,0.3790385,0.020295251937029,5.6929320038762,,,,Cgx,0.898622,Cgx,0.38,Cgx
1665,1665|1930 DQ|1941 BC|1949 HS|1951 WQ|1957 KF|Gaby,MBIMB,0.3349885,0.002816881919783,6.9800759979989,0.4170305,0.005200951908065,5.9089320036583,,,,S,0.718041,S,0.58,S
108792,108792|2001 OZ65,MBMMB,0.260767,0.077862092996207,7.0259400014766,0.6141945,0.15623181060127,6.8748120032251,,,,Ds,0.365147,Ad,0.25,U
134396,134396|1997 HM9|2001 FE161,MBMMB,0.4064715,0.055948869597607,5.5740599997807,0.5210925,0.11354223324165,5.8201560087036,,,,S,0.612858,S,0.47,S
54681,54681|2001 AE49|1998 HH56,MBIMB,0.5062965,0.075544853100659,8.2226159982383,0.7828845,0.13645527324823,6.2993880012073,,,,Ad,0.801354,Ad,0.94,U
94213,94213|2001 BM35|1998 QP27|2001 AS52,MBOMB,0.166784,0.073376132498927,8.2230120012537,0.4760105,0.17154051004282,6.303780003218,,,,C,0.592835,C,0.22,U
267249,267249|2001 PV4,Hungaria,0.2675555,0.16287384081859,7.6298400002997,1.05116,0.30346160347316,5.3358839987777,,,,Ad,0.789627,Ad,0.60,U
167109,167109|2003 SK74,MBIMB,0.4864125,0.09496816821704,7.6298400002997,0.545225,0.2373211064265,5.3358839987777,,,,S,0.489738,Ad,0.42,U
263688,263688|2008 GQ133,MBOMB,0.315191,0.090443531352441,10.231380007463,0.9898595,0.24067419548323,6.8956199940294,,,,Ad,0.789113,Ad,0.68,U
243076,243076|2007 HC49|2004 OE,MBIMB,0.3831885,0.045493516032507,7.5766320037656,0.6114415,0.12077452439774,5.7329999946523,,,,Ds,0.549455,Ad,0.40,U
310053,310053|2010 JD30,MBIMB,0.50539,0.058700981567603,8.0499599932227,0.3664825,0.14144165380997,5.6312280055135,,,,S,0.743833,S,0.57,U
243789,243789|2000 SD67|2006 EP3,MBIMB,0.4309065,0.11186148031494,5.5880280013662,0.7989905,0.19463632698767,9.1351079999004,,,,Ad,0.656327,Ad,0.68,U
101202,101202|1998 SN36|2001 FX180,MBMMB,0.336318,0.13997497051259,11.137499992037,0.608927,0.28229650113666,6.6448080015834,,,,Ad,0.294106,Ad,0.32,U
2652,2652|1953 GM|1976 UZ17|Yabuuti,MBMMB,0.346805,0.010732011379513,8.6471999937203,0.511529,0.020633487768674,6.9962760061026,,,,Ds,0.746961,Ds,0.52,Ds
103366,103366|2000 AQ104|2002 GG18,MBOMB,0.354597,0.15827496729189,7.2145440021995,0.520864,0.32389288709695,9.4880879949778,,,,S,0.250686,Ad,0.26,U
133202,133202|2003 QT63,MBIMB,0.7950715,0.084074991760333,8.0857440037653,-0.073881,0.049830866222653,5.6708280032035,,,,V,1.0,V,1.00,V
45774,45774|2000 NH24,MBMMB,0.381607,0.006272294356932,7.0479000010528,0.411888,0.01162288641001,5.6747880019248,0.037735999999999,0.034242379203262,10.704960009316,S,0.999994,S,0.99,S
64481,64481|2001 VK47|1999 GP47,MBIMB,0.6787225,0.069508156566334,9.2007359967101,0.161819,0.22381176451206,7.9512840067036,,,,V,0.797269,V,1.00,U
13322,13322|1998 RH80|1987 SZ10,MBOMB,0.201378,0.00441856620787,7.4605680000968,0.415189666667,0.008883660694406,5.6656324805226,,,,C,0.999778,C,0.50,C
156705,156705|2002 LN52|2005 WJ158,MBOMB,0.471598,0.053847834062755,7.0011719909962,0.2124685,0.18659819653336,5.8638600062113,,,,V,0.522047,S,0.49,U
303395,303395|2004 XQ90|2007 RD234,MBIMB,0.752236,0.055914376907912,8.0868240015116,0.043298,0.20170806706723,5.4909360059537,,,,V,0.95096,V,1.00,U
49079,49079|1998 RJ62|1997 EO53|2001 DF99,MBMMB,0.5047695,0.025782396271488,7.9832159983926,0.458441,0.060499245935384,5.9965920005925,,,,S,0.997461,S,0.65,S
10504,10504|1987 UF5|1978 WV4|Doga,MBMMB,0.4539105,0.006070256955023,6.8182560021523,0.563467,0.009945763796713,5.6189159955829,,,,S,1.0,Ad,0.54,U
107959,107959|2001 FT122,MBMMB,0.325956,0.060026004406424,5.9430960018653,0.413315,0.28727471859006,8.1989999965299,,,,S,0.303627,S,0.22,U
133393,133393|2003 SO162|2002 GG172,MBIMB,0.579944,0.087111639723116,9.1105560015421,0.113427,0.2252152433651,6.1958879989106,,,,V,0.785746,V,0.94,U
123856,123856|2001 CD39,MBOMB,0.1998765,0.10369777811024,8.0499599932227,0.9309165,0.145761741997,5.6312280055135,,,,Ad,0.73453,Ad,0.87,U
22434,22434|1996 GE6|1979 BG1|1999 VP9|Peredery,MBOMB,0.217819,0.031784734279997,7.4689200008288,0.38177,0.086266596877065,5.677740003448,,,,C,0.366512,Cgx,0.27,U
63907,63907|2001 SJ20|1998 XL33,MBIMB,0.529292,0.11636488627374,8.719056006521,0.4769035,0.083380327098183,12.185207996517,0.0719025,0.087125096083161,10.118663997855,S,0.896593,S,0.60,S
130575,130575|2000 RV67,MBIMB,0.4217985,0.030477582474665,7.3739880009089,0.511086,0.06014162342754,5.5624679953326,,,,S,0.866563,S,0.76,S
91792,91792|1999 TM223|2002 GM174,MBOMB,0.1825505,0.043213509589016,6.7740840010811,0.4581815,0.10439353286004,5.647895996226,,,,C,0.733749,C,0.36,C
266993,266993|2010 XV44|2009 VF105,MBOMB,0.238136,0.08245123228309,8.5379760002252,-0.030266000000001,0.29908580135138,5.5112399929203,,,,V,0.333014,Kl,0.32,U
176419,176419|2001 VM16,MBMMB,0.435872,0.052532392847176,6.9788519991562,0.2402025,0.19246012511882,5.9031000011601,,,,S,0.563935,S,0.67,U
34576,34576|2000 SA329|1998 HV22,MBOMB,0.453266,0.082876239509585,8.2607040053699,0.629244,0.19968761258088,9.3111839995254,,,,S,0.401892,Ad,0.49,U
101537,101537|1998 YX14|2002 UV26,MBMMB,0.27307725,0.092220068773356,7.9703640053049,0.820091,0.26136998205166,6.7283639986999,,,,Ad,0.513863,Ad,0.44,U
112686,112686|2002 PD99,MBMMB,0.41380775,0.021704370464264,7.6488840091042,0.18560175,0.070514144698066,5.8926959952805,,,,S,0.605289,S,0.84,S
17976,17976|1999 JQ54|1995 DN10|Schulman,MBIMB,0.6007395,0.019808789040474,4.7261159971822,0.022517499999999,0.073586972075566,5.7898079976439,,,,V,0.999967,V,1.00,V
134471,134471|1998 UW41|2002 TW173,MBMMB,0.2007545,0.041926966116689,7.3110240034293,0.328522,0.10873559305489,5.5374479934108,,,,Bk,0.352241,Bk,0.38,Bk
167046,167046|2003 QK54,MBIMB,0.3072375,0.028066692818179,7.9014600045048,0.46541,0.066272756949971,5.4655560012907,,,,Xt,0.23261,Kl,0.33,U
133632,133632|2003 UA141,MBIMB,0.399453,0.01673313878207,7.334819996031,0.3442425,0.044439201956155,6.2205119978171,,,,S,0.999903,S,0.99,S
255007,255007|2005 TB25,MBOMB,0.3392565,0.051158983441327,7.3103400086984,0.1314555,0.15824032764517,5.534927995177,,,,S,0.441169,Kl,0.40,U
200567,200567|2001 OW72,MBIMB,0.3494555,0.042632757502301,7.8167160088196,0.5050545,0.09041645838701,6.5941559930798,,,,Ds,0.412467,S,0.37,U
50560,50560|2000 EB29|2001 LB14,MBMMB,0.203213,0.061766499378708,7.2198720008601,0.700807,0.10866566835712,6.6947400046047,,,,C,0.48007,Ad,0.49,U
103719,103719|2000 CV93,MBMMB,0.427364,0.045999911616763,7.2198720008601,0.5554275,0.09015634361347,6.6947400046047,,,,S,0.625319,S,0.47,S
27082,27082|1998 TT30|1987 FQ|1997 GZ19,MBIMB,0.4205815,0.012799546144297,10.080863992916,0.5161115,0.024921545272113,6.5231640078127,,,,S,0.99326,S,0.86,S
34063,34063|2000 OA49|1993 TW21,MBIMB,0.303466,0.013020490601356,10.080863992916,0.1499705,0.035989221782361,6.5231640078127,,,,Kl,0.747183,Kl,0.95,Kl
69535,69535|1997 GN23|2000 BF16,MBMMB,0.4398055,0.045442497406063,6.8182560021523,0.564195,0.089202527647763,5.6189159955829,,,,S,0.637597,S,0.46,S
49130,49130|1998 SQ24|1978 VH1,MBMMB,0.3744135,0.027287520141999,7.3103400086984,0.442651,0.074266730169033,5.534927995177,,,,S,0.825156,S,0.72,S
2014 NA55,2014 NA55,MBIMB,0.271381,0.10231055102725,7.4143440043554,0.1872525,0.43544752202217,3.788100000238,,,,V,0.262008,Kl,0.22,U
94174,94174|2001 AP31|1999 VY202,MBOMB,0.2757335,0.021387389187323,9.1748879989609,0.30226075,0.03604209946455,6.0979679971933,,,,Kl,0.691104,Kl,0.68,Kl
261717,261717|2006 AO19|2004 QK12,MBOMB,0.5353325,0.073592504499439,8.6181120027322,0.7126695,0.1692867568772,5.0694839924108,,,,Ad,0.634638,Ad,0.89,U
8532,8532|1992 YW3|1956 ES1,MBMMB,0.41199975,0.006744417005939,10.174176001456,0.444346,0.015562979904248,5.7434760010801,,,,S,1.0,S,0.98,S
58050,58050|2002 YA|1980 PC1|1997 NN10,MarsCrosser,0.339905,0.019327107556487,9.5045399945229,0.029909000000004,0.055013673807064,6.8371199991088,,,,Kl,0.385847,V,0.75,U
123820,123820|2001 BV78|2000 YW69,MBOMB,0.366357,0.030495824967321,9.7714439942501,0.303684,0.086859961052259,5.8690080035012,,,,S,0.94135,S,0.78,S
96545,96545|1998 SQ53|3057 P-L,MBOMB,0.3668275,0.078313840722761,10.085184004856,-0.108677,0.35835118802963,7.8593759983778,,,,V,0.665375,S,0.32,U
130742,130742|2000 SA256|2002 EV16,MBIMB,0.6798545,0.037020624126965,7.8704279987141,-0.055475000000001,0.11661849988317,5.4802079976071,,,,V,0.999732,V,1.00,V
260249,260249|2004 RB332,MBOMB,0.32528675,0.055908456144845,8.289684006013,0.6609605,0.1555879134557,5.9682959946804,,,,Ds,0.539475,Ad,0.41,U
57448,57448|2001 SV58,MBMMB,0.2807165,0.023410243126674,6.4910160040017,0.396214,0.061225967199384,6.0228000010829,,,,Cgx,0.352282,Kl,0.35,U
365367,365367|2009 TA30|2004 XH178,MBOMB,0.7423025,0.062528898682929,8.0578800011426,0.6502565,0.15176337415282,4.756607998861,,,,Ad,0.498211,V,0.76,U
33514,33514|1999 GF34|2000 QG139,MBIMB,0.2935215,0.031931033584116,23.008859998081,0.203139,0.068324078067325,6.8344920000527,,,,Kl,0.650626,Kl,0.80,Kl
61521,61521|2000 QJ59,MBIMB,0.584906,0.012466619900759,7.7445720043033,-0.019489,0.045441578988852,7.2580679983366,,,,V,1.0,V,1.00,V
29937,29937|1999 JB50|1978 WH9,MBMMB,0.4166825,0.013479182249862,7.9266239970457,0.363889,0.028654469729869,7.3272600013297,,,,S,1.0,S,0.99,S
306382,306382|1993 SL9|2000 QM214,MBIMB,0.27353,0.20586885318814,5.3807760053314,0.728302,0.26139896188202,6.8320799921639,,,,Ad,0.409307,Ad,0.41,U
42753,42753|1998 SS59|2000 BN8,MBOMB,0.295234,0.025340058454945,6.2315640086308,0.200257,0.083339108981018,5.7739679922815,,,,Kl,0.6696,Kl,0.76,Kl
266987,266987|2010 XK24,MBMMB,0.27409,0.067714137611727,8.1975240062457,0.3822095,0.19006843865895,6.2061119929422,,,,Kl,0.243484,Kl,0.27,U
223400,223400|2003 SS123,MBOMB,0.217494,0.05473917540939,8.8701120042242,0.3083665,0.21297879261267,6.1030800046865,,,,Kl,0.336498,Kl,0.27,U
259058,259058|2002 TG382,MBMMB,0.4398475,0.15483110048856,9.0663480001967,0.9618995,0.31867509320662,7.1219880098943,,,,Ad,0.770076,Ad,0.68,U
2476,2476|1976 JF2|1935 QH1|1939 HD|1973 YC3|Andersen,MBOMB,0.2750365,0.003406873750229,7.7275800006464,0.3918265,0.006740007622399,6.2496359995566,,,,Cgx,0.798311,Cgx,0.35,Cgx
29769,29769|1999 CE28|2000 GY7,MBMMB,0.284154,0.004037316249689,8.31747599761,0.406268,0.008215743271305,6.1809840006754,,,,Kl,0.932953,Kl,0.38,Kl
232593,232593|2003 UU4,MBOMB,0.37748,0.040171800690907,8.6307479941752,0.1067165,0.12865044360107,5.770404007053,,,,S,0.500017,S,0.64,S
42104,42104|2001 AS35,MBOMB,0.3831425,0.035695091458771,8.31747599761,0.526718,0.078029253371732,6.1809840006754,,,,S,0.548803,S,0.49,S
110724,110724|2001 TN233|2004 EV105,MBMMB,0.3930605,0.043940490535496,8.31747599761,0.407741,0.10701809951592,6.1809840006754,,,,S,0.844853,S,0.71,S
133295,133295|2003 SK35,MBOMB,0.3529955,0.094787536683364,8.3434319961816,0.7990935,0.23115612930063,4.1346000088379,,,,Ad,0.55511,Ad,0.55,U
65696,65696|1991 TP15|1994 GY11|Pierrehenry,MBMMB,0.4405565,0.061578660230229,8.3434319961816,0.1105645,0.25665250066481,8.1980639998801,,,,V,0.602299,S,0.48,U
83298,83298|2001 RJ102,MBMMB,0.3968095,0.026398113412704,9.2926799948327,0.36607833333333,0.070687250913795,6.1916399979964,,,,S,0.986799,S,0.94,S
363190,363190|2001 TV250,MBMMB,0.529783,0.10296792357332,8.1245160056278,0.53502,0.22816761285566,5.7541319984011,,,,S,0.519005,Ad,0.44,U
252507,252507|2001 UB155,MBMMB,0.39165,0.12471384005995,9.0663480001967,1.290529,0.36417864443841,6.2826479994692,,,,Ad,0.93013,Ad,0.78,U
12636,12636|4854 T-1|1973 UC5|Padrielli,MBOMB,0.2541205,0.016250776819894,7.6863959908951,0.2571415,0.043820364070259,6.232032001717,,,,Kl,0.884309,Kl,0.76,Kl
252314,252314|2001 RX113,MBMMB,0.4183045,0.096309300128544,7.6390199968591,0.5260535,0.20998757547055,6.442235999275,,,,S,0.466733,S,0.31,U
116966,116966|2004 HH10,MBMMB,0.448526,0.056637858498093,8.212283992907,0.3054195,0.16181226961359,6.4150560018606,,,,S,0.680951,S,0.70,U
2010 MY106,2010 MY106,MBMMB,0.14663,0.11609101093431,8.7832080025692,1.038466,0.24597303614065,8.406935997773,,,,Ad,0.776744,Ad,0.63,U
157458,157458|2004 XP2|1998 SU155,MBOMB,0.2691675,0.081759397192311,8.212283992907,0.71881,0.159263852943,6.4150560018606,,,,Ds,0.419205,Ad,0.47,U
173362,173362|2000 AW42,Hungaria,-0.24686,0.092854855835599,6.6884039982688,0.560861,0.3052320485995,7.437131999759,,,,C,0.597781,Bk,0.86,U
60289,60289|1999 XS125|2001 BE4,MBOMB,0.2622735,0.086717752638949,9.3058200005908,0.374813,0.22530369260955,6.3417239987757,,,,Kl,0.219237,Kl,0.24,U
33370,33370|1999 BQ11|2001 QE93,MBMMB,0.398155,0.018501176658526,9.3058200005908,0.280145,0.041503680363914,6.3417239987757,,,,S,0.995774,S,0.98,S
3426,3426|1932 CQ|1976 SW1|Seki,MBMMB,0.27087,0.006155867120073,8.2785239943769,0.3927235,0.012363566849821,6.415452004876,0.031816000000003,0.036764089085003,12.815459996928,Kl,0.882204,Kl,0.66,Kl
310911,310911|2003 SY69,MBIMB,0.4033575,0.064231976843703,6.7252679960802,0.554209,0.14606814676119,6.4624680066481,,,,S,0.484564,S,0.35,U
82517,82517|2001 OP52,MBMMB,0.232133,0.077026178854984,8.8701120042242,1.077537,0.16087057413182,7.4293920036871,,,,Ad,0.931425,Ad,0.93,U
407565,407565|2010 XG86|2005 XT81,MBOMB,0.152659,0.18305122729854,8.2785239943769,1.181297,0.3471132639388,4.2789240076672,,,,Ad,0.827495,Ad,0.57,U
131582,131582|2001 WK4,MBIMB,0.618339,0.27097745193004,7.648631996708,0.584049333333,0.34203272402457,6.4618804771453,,,,Ad,0.390995,Ad,0.30,U
156638,156638|2002 JQ25,MBOMB,0.199893,0.082260117166522,7.7054759999737,0.149397,0.12233146455226,9.292751995381,,,,Kl,0.47067,Bk,0.46,U
91645,91645|1999 TE93,MBOMB,0.11763725,0.055994326340376,7.5234959973022,0.820243,0.11966449785233,8.5174200008623,,,,Ad,0.415685,Ad,0.80,Ad
20722,20722|1999 XZ109|1978 WW10|1980 DB2,MBOMB,0.205176,0.01298166644734,7.5234959973022,0.3486265,0.027480179912075,6.4552319934592,,,,Bk,0.635717,Bk,0.54,Bk
23399,23399|5132 T-3|1999 XP98,MBOMB,0.245675,0.030488549496081,9.2183760053013,0.37406375,0.07237537860091,6.335028000176,,,,Cgx,0.454843,Kl,0.32,U
30317,30317|2000 JR15,MBMMB,0.391988,0.023757191861097,7.6414679945447,0.455881,0.04188272155227,6.4022760093212,,,,S,0.961851,S,0.86,S
34887,34887|2001 VJ14|1976 JK8|1986 GM1|1990 JK,MBIMB,0.251128,0.010597141545601,11.16410400602,0.4511405,0.023939154509401,6.4950480032712,,,,Cgx,0.721251,Cgx,0.32,Cgx
41125,41125|1999 VD92|2000 XG34,MBOMB,0.240952916667,0.026679001083743,9.0738907177001,0.37730575,0.05998734292853,6.292548001511,,,,Cgx,0.547917,Cgx,0.35,Cgx
57335,57335|2001 QY254|1980 VH4,MBMMB,0.327442,0.1738926789517,8.7614640046377,0.236265,0.2805674782882,6.2623439915478,,,,V,0.250865,S,0.20,U
70634,70634|1999 TR223|2002 JQ115,MBIMB,0.2400165,0.079036907663445,7.4316239997279,0.2682085,0.24422676345202,5.1564240048174,,,,Kl,0.323723,Kl,0.28,U
317341,317341|2002 JO122,MBOMB,0.3441335,0.055984707865184,7.1972639963496,0.565568,0.14853876661498,6.0400080063846,,,,Ds,0.470797,Ds,0.27,U
113404,113404|2002 SA24|2000 JG69,MBMMB,0.408003,0.077068770186114,9.9622080009431,0.298366,0.1914370944044,6.1077599984128,,,,S,0.591555,S,0.49,U
278546,278546|2008 FW3,MBMMB,0.750517,0.20079668783374,3.1667760049459,0.465275,0.3193522810894,7.2296640020795,,,,V,0.399853,V,0.60,U
23738,23738|1998 JZ1|1976 QR2|1976 RA,MarsCrosser,0.3729195,0.002017088867651,7.0479000010528,0.490541,0.002476433170913,5.6747880019248,,,,S,1.0,S,0.70,S
24195,24195|1999 XD36|1990 VV,MBMMB,0.4646585,0.00820850185783,7.6386960048694,0.4859945,0.014124021647533,5.598323995946,,,,S,1.0,S,0.85,S
157063,157063|2003 SJ211|2004 WO10,MBOMB,0.28029275,0.040032912319896,7.4422440072522,0.5140215,0.10879398521432,5.74862399837,,,,Ds,0.275352,Kl,0.24,U
262262,262262|2006 ST338,MBMMB,0.46749825,0.061907113359957,6.8796359980479,0.450198,0.20495628528604,5.74862399837,,,,S,0.636556,S,0.46,U
181134,181134|2005 QO149|2004 HA36,MBMMB,0.300415,0.035167164521752,6.8796359980479,0.50233675,0.085764470995788,5.8271759992931,,,,Ds,0.314824,Kl,0.26,U
401733,401733|2013 JX23,MBOMB,0.242934,0.059968945638555,7.4491919972934,0.38278675,0.19622857378849,6.6271680034697,,,,Kl,0.262065,Kl,0.27,U
