MainDesig,TaxClass,MCProb
199548,Ad,0.395669
76448,Kl,0.339806
79062,S,0.423732
330760,S,0.768736
124229,Ds,0.476623
18544,Ds,0.999998
228740,C,0.535852
268209,C,0.49594
18797,S,1.0
474277,Ad,0.944661
223501,Ad,0.732357
131203,S,0.430145
10642,C,0.79966
80506,Ds,0.517233
276414,Ad,0.921035
144914,Ad,0.43066
52581,Ds,0.69255
237991,Ad,0.665218
276128,Ds,0.414982
107074,S,0.885374
82643,C,0.798972
125205,S,0.951605
147298,Ad,0.902193
54154,Ds,0.504772
126849,Ad,0.532177
68213,Ad,0.792766
79412,S,1.0
80874,S,0.794837
27925,S,0.788661
232941,Ad,0.449295
421421,Ad,0.796521
96985,Ds,0.264416
225476,S,0.362366
332053,Ad,0.396355
124759,Ad,0.983486
77432,S,0.704497
84715,V,0.916844
49048,Ds,0.420997
165768,Ad,0.847792
154384,Ad,0.820898
232208,S,0.5965
79651,S,0.483382
130202,C,0.322081
267400,S,0.592343
84564,V,0.993346
69337,S,0.723124
19884,S,0.999532
187931,S,0.45917
11892,S,0.984732
144662,Bk,0.591122
133742,Ad,0.758717
350648,Ad,0.969842
225764,Ad,0.891959
189084,S,0.985211
136888,Ds,0.281452
334256,V,0.456106
127998,Ad,0.325721
223552,Bk,0.23124
335346,S,0.456178
269966,S,0.844633
336425,C,0.298519
195586,S,0.644315
31984,S,0.497025
58038,V,0.475577
103537,Ds,0.496262
278441,C,0.390319
435482,Ds,0.677059
338240,Kl,0.291483
22923,S,0.948545
18323,Bk,0.998807
116607,S,0.844736
198614,S,0.413403
233595,Kl,0.436979
333471,Ds,0.465414
336889,Ad,0.901307
47624,S,0.881738
5843,S,0.93335
114532,S,0.602848
236944,Ad,0.331738
17846,S,0.990173
150360,Kl,0.213565
47193,Ad,0.495363
104973,Kl,0.989104
8541,S,0.97607
72626,S,0.618392
2008 TL96,Kl,0.485941
116533,V,0.728557
53748,S,0.714671
93736,C,0.686775
12885,C,0.945402
109252,S,0.743893
70937,S,0.596729
380215,Ds,0.495583
336166,S,0.80313
167511,Kl,0.337784
32734,C,0.920117
57780,V,0.99943
335768,Ad,0.897094
335807,Ad,0.796082
13194,V,0.999995
267185,S,0.897841
55707,C,0.412975
281320,Ad,0.462055
21461,S,1.0
45257,S,0.349882
296131,Ad,0.960681
98993,Ad,0.413887
94797,S,0.453834
18940,C,0.812492
61402,S,0.830348
52489,S,0.522344
73565,S,0.92288
30863,Ds,0.539758
74454,Kl,0.626859
190590,S,0.758747
80735,Cgx,0.698478
334619,Ad,0.817322
108942,C,0.492274
228863,Ad,0.970372
4475,S,0.999997
149619,Kl,0.312646
80283,S,0.59651
198347,S,0.470262
120395,V,0.883642
183742,S,0.335213
113910,V,0.992978
61723,S,0.980674
203942,Ds,0.422783
293841,Ad,0.448576
204693,S,0.524864
199367,S,0.665634
230650,Ad,0.654679
46049,Ds,0.494625
198701,Ad,0.417651
74536,S,0.999882
9278,Cgx,0.64938
269045,C,0.643292
165868,S,0.303024
346567,Ad,0.895922
94047,V,0.878819
184983,Ad,0.846217
384011,Ad,0.503713
265525,Ad,0.858405
7527,S,1.0
267661,S,0.591315
155479,Kl,0.330216
120793,S,0.608943
237530,Ds,0.344998
286158,Kl,0.396023
119125,S,0.520235
14340,Cgx,0.911127
425918,V,0.998989
60491,S,0.990204
269094,C,0.282295
168019,Ad,0.907167
2003 SV208,Ad,0.779495
337403,S,0.693325
414468,Ad,0.681728
79212,S,0.528965
122757,S,0.979089
233572,S,0.253329
335254,Ds,0.4439
97656,Kl,0.326503
230235,Ad,0.416623
226366,Ad,0.556917
43588,S,0.87119
53946,S,1.0
103399,V,0.983008
88502,C,0.609178
27307,S,0.894293
199385,Ad,0.874029
195053,S,0.514211
125517,S,0.996838
195222,Ad,0.378326
86629,Ds,0.345596
267684,S,0.541404
200611,Ad,0.529896
151004,V,0.426611
161446,C,0.601113
230340,C,0.410969
144611,Ad,0.655053
279877,C,0.709027
22445,S,0.999998
258509,Ad,0.551373
196563,S,0.343242
240919,S,0.411317
335403,V,0.710842
279150,Ad,0.920242
184350,S,0.366184
36008,Ds,0.73233
151957,Ad,0.497385
11204,Bk,0.669557
37827,S,0.935166
150518,Ds,0.508866
426248,S,0.668031
15206,S,0.997629
277223,S,0.308807
23456,S,0.999946
224114,Bk,0.581465
243491,Ds,0.599393
114527,S,0.43675
25197,Cgx,0.736209
472747,Ad,0.605435
104610,C,0.606876
276506,V,0.518326
93281,Ad,0.794109
192660,Ds,0.569683
426855,Bk,0.3909
15389,S,0.999011
226170,Ds,0.485547
147455,Ds,0.62752
106576,Ds,0.508977
41563,S,0.713147
93683,Ds,0.392065
137373,Ad,0.507705
188005,Ds,0.439124
23085,C,0.878651
2005 UL410,Ad,0.806594
35293,S,0.850566
335313,S,0.462465
128976,Ad,0.554587
229320,Ds,0.399605
109373,C,0.558598
59545,Cgx,0.827308
290068,S,0.426166
336394,S,0.470678
101571,S,0.573891
103971,S,0.240474
85589,S,0.999241
230640,Kl,0.275678
40355,S,0.979698
180846,S,0.838841
333680,S,0.992972
80162,S,0.460149
278409,S,0.556289
4021,Ds,0.518287
69099,Ds,0.822976
429292,Ad,0.796807
149368,V,0.75058
2011 CT46,Ad,0.609079
126020,Ds,0.318845
81229,S,0.495894
162965,Ds,0.294994
19240,S,0.652888
114144,Kl,0.313459
58280,V,0.759632
27877,S,0.507331
127923,Ds,0.470834
12718,S,0.999757
190196,Cgx,0.27196
108129,V,0.501684
119212,Ad,0.575206
335397,V,0.447341
152211,V,0.56582
205517,Ad,0.423779
270289,S,0.604314
95822,S,0.772802
122841,S,0.405683
28535,C,0.544286
3920,C,0.938454
118609,Bk,0.45536
46812,S,0.751766
39762,Cgx,0.460392
225156,Ad,0.844499
201995,Ad,0.63275
339807,S,0.593144
63430,Ds,0.847896
73979,Ad,0.562081
156125,C,0.403791
222394,Ad,0.973282
91138,Ds,0.415893
1267,Cgx,0.975597
265286,V,0.652709
55674,S,0.560531
290543,Ad,0.844034
264373,S,0.860085
431686,S,0.395879
2905,S,1.0
236641,Ad,0.579035
37202,S,0.999759
273946,Ad,0.314762
270533,Kl,0.221649
204281,Ad,0.994601
14615,S,0.876489
230128,S,0.515714
61547,Kl,0.438058
37335,S,0.977642
64879,Ds,0.325586
67287,V,0.963282
3289,S,1.0
16039,C,0.366025
187476,S,0.667343
144838,S,0.75718
109080,V,1.0
73382,S,0.811141
124768,Ds,0.539951
232270,Ad,0.952658
160542,Ad,0.847528
80788,Ad,0.329708
198178,Kl,0.515697
63669,C,0.893939
50048,V,1.0
56468,S,1.0
120530,S,0.973952
183896,S,0.460955
80528,S,0.542715
156028,S,0.489791
44609,S,0.956684
113128,C,0.631834
77860,Ds,0.379039
382885,Ad,0.634937
33880,V,0.842355
92749,S,0.298933
2012 PZ34,Ds,0.229719
71303,S,0.812319
108588,S,0.972708
90027,C,0.212759
238114,Ad,0.942052
129317,Ds,0.533294
109296,S,0.424165
80292,Kl,0.376565
336574,Ad,0.848386
77332,C,0.573315
31146,S,1.0
119085,V,1.0
272202,Ad,0.704705
9776,S,0.999964
29577,Bk,0.445374
237038,Ad,0.426367
202177,Ad,0.616284
30580,Kl,0.343408
269724,Cgx,0.515527
33553,S,0.999224
2970,S,1.0
179902,Ad,0.619533
98069,S,0.902226
44629,Kl,0.357208
71480,Ad,0.398972
100195,Ds,0.318277
53734,V,0.999927
95775,Kl,0.731819
130955,S,0.618735
334232,Ad,0.669304
97261,S,0.579296
112922,Ad,0.677147
76526,Ad,0.428728
379435,Ad,0.641656
80672,S,0.553093
335045,S,0.493152
80451,V,0.928371
267495,Kl,0.461538
156103,Ad,0.280184
11089,C,0.597416
49861,S,0.440066
63621,S,0.999517
127665,V,0.531143
124547,S,0.665632
183828,Bk,0.555835
158319,Ad,0.434106
163545,S,0.404452
158417,S,0.397306
97356,Ad,0.826209
149371,Ad,0.902675
41531,S,0.979965
160373,Ad,0.305041
90546,V,0.638497
68692,C,0.348102
163518,V,0.438701
168295,Bk,0.221547
274329,Ad,0.842004
19999,S,0.976036
145896,Kl,0.310552
274643,Ad,0.479468
125384,Ds,0.267323
267482,Ad,0.621086
120193,S,0.556172
27732,C,0.668226
44062,Kl,0.603895
199823,Ad,0.979484
148201,Kl,0.379919
46516,S,0.254695
119501,C,0.303148
271845,Ad,0.843497
126200,Ad,0.858507
63532,Kl,0.342117
14296,C,0.972874
265567,Ad,0.392525
204229,Ad,0.824145
103360,V,0.992538
8474,S,1.0
15056,Ds,0.94759
4983,S,0.994582
127341,S,0.794311
78378,C,0.256566
34237,S,0.415943
231961,S,0.524924
49822,S,0.768102
87147,Bk,0.876838
167683,Ad,0.92146
134175,Kl,0.333171
237230,S,0.76693
9379,S,1.0
7948,S,0.999839
218957,Ad,0.958508
286976,V,0.84137
17448,S,0.997071
29679,S,0.674028
337361,S,0.640316
278423,Ad,0.92557
154591,Bk,0.346506
149335,V,0.648098
113445,S,0.291539
191656,S,0.519823
161575,C,0.564152
54803,V,0.346373
28247,S,0.999998
120678,S,0.385549
25765,S,0.609918
426250,Ad,0.343611
82455,V,1.0
48267,S,0.715988
200077,Ds,0.686394
334167,S,0.969638
125310,Ad,0.933467
27383,V,0.999995
49520,Ad,0.394189
78577,Ad,0.782808
274579,S,0.63163
84550,C,0.277786
101340,S,0.345177
238693,S,0.471022
433637,Ad,0.339816
25403,Ds,0.586917
21069,S,0.988905
78585,Ad,0.367773
76520,Ad,0.379178
33178,S,0.947504
177640,Ds,0.991011
276821,Ad,0.489532
162985,Ad,0.878935
281429,Ad,0.519026
389368,Ad,0.281456
8601,Kl,0.302716
2012 PQ37,Ad,0.486581
15326,S,0.801277
162159,C,0.438306
120841,C,0.335445
40765,S,0.835428
26937,S,0.977875
40689,Kl,0.762446
3427,Cgx,0.494343
64078,S,0.671418
230152,Cgx,0.517503
50084,V,0.967742
334829,Ds,0.48718
118499,S,0.376897
51351,Kl,0.392024
336822,Ad,0.652786
70481,Ad,0.816266
229066,S,0.730742
17907,S,0.942579
8467,S,0.735917
319282,Ad,0.961018
335955,Ad,0.64853
118575,V,0.720756
271722,Kl,0.209558
179740,S,0.426736
149794,S,0.745573
55402,Bk,0.357005
226622,S,0.443697
184366,Ad,0.9614
235205,Ad,0.209637
105076,Cgx,0.368987
76627,Ds,0.593947
7242,S,0.994487
233045,Ad,0.625877
267749,S,0.614009
430468,C,0.305089
83417,Kl,0.342042
335532,S,0.373023
268598,C,0.63427
8204,C,0.858496
231968,Kl,0.405193
118502,S,0.472157
52436,S,0.999979
43021,S,0.546038
59609,S,0.778655
337008,Ds,0.690446
118639,S,0.344629
279869,Ds,0.979696
265793,Ad,0.768314
12582,Xt,0.516432
25836,S,0.61282
13066,Bk,0.903661
124292,Kl,0.542869
72555,Ad,0.596012
83244,S,0.542524
76239,S,0.559096
33769,Kl,0.684481
437608,Ad,0.65932
73794,S,0.873635
334550,V,0.997179
115704,S,0.646091
231548,Ad,0.680659
101932,S,0.996551
240600,Ds,0.411397
239024,Ad,0.954391
49691,S,0.860944
228475,S,0.677181
206130,C,0.357769
75653,Kl,0.292107
202482,S,0.478197
272419,Ad,0.314821
234473,Ad,0.972278
154285,S,0.487111
16605,V,1.0
284882,Ad,0.543626
270271,S,0.812884
74470,S,0.553709
75505,Ds,0.559903
210039,Cgx,0.614008
16468,S,0.999906
274780,C,0.395318
204473,S,0.205352
204271,C,0.361047
103105,V,0.905631
268317,Ds,0.636312
51231,C,0.384111
29186,V,1.0
90639,V,0.996346
337255,S,0.642151
223503,V,0.753722
384063,Ad,0.514986
371911,Ad,0.736568
122950,Kl,0.515336
280274,S,0.328349
43175,S,1.0
336014,S,0.256587
193366,S,0.54779
108860,S,0.626707
55406,Ds,0.702249
4173,Bk,0.981683
133540,S,0.797314
86560,V,0.999628
234378,C,0.310463
189231,V,0.999968
154423,S,0.503575
33547,S,0.874608
113954,C,0.430974
342258,C,0.317209
71307,C,0.488352
237456,Ad,0.888608
79989,Ad,0.410467
335089,V,0.48404
52327,Ad,0.470087
125521,V,0.946576
47687,S,0.873257
165830,C,0.434795
31579,Cgx,0.430738
119321,Ad,0.934278
116657,S,0.647049
154432,Ad,0.891008
228209,C,0.24873
93204,Bk,0.78147
112278,C,0.362775
161146,S,0.67765
128001,S,0.521818
131151,Ds,0.399588
62209,S,0.833084
126182,V,0.903434
336297,Ds,0.333365
267554,V,0.973967
54677,S,0.94013
148258,C,0.639528
97922,S,0.979195
4875,S,1.0
237187,Ds,0.368507
205538,C,0.429815
273148,S,0.526754
334994,Ad,0.476019
116209,S,0.603649
366208,S,0.50711
26669,Ds,0.724875
233274,Ad,0.915152
180838,Ds,0.604874
96730,S,0.663389
125106,C,0.510102
152186,S,0.441846
40829,V,0.607415
230912,S,0.982672
234783,Ad,0.592653
336098,S,0.43487
427445,S,0.367364
65563,Ad,0.819653
11696,S,1.0
8790,V,0.847539
198416,Ds,0.350964
123879,Ad,0.49909
77868,Ds,0.547716
131024,S,0.617979
166666,S,0.894037
35692,S,0.998297
2008 UC137,S,0.435873
57312,S,0.963524
89161,Kl,0.859548
126528,S,0.461818
119143,S,0.999938
204607,S,0.444703
124725,Kl,0.629355
187564,Ad,0.556371
7352,Xt,0.60237
155035,C,0.572921
226277,Ad,0.846356
136290,Ad,0.579935
2008 WW39,Ad,0.601665
2015 FP140,Ad,0.999995
178268,Ds,0.428242
226218,C,0.329356
337253,Ad,0.761604
14147,S,1.0
201727,S,0.359479
369886,Ds,0.599636
7643,S,0.999949
30594,Ds,1.0
470667,Ad,0.866652
116670,C,0.491672
79485,C,0.760641
414398,Ad,0.999324
83162,Kl,0.573057
321159,V,0.581546
238666,Ad,0.648799
480284,V,0.778845
208403,S,0.495937
125059,C,0.343605
193697,Ad,0.960745
231067,V,0.626966
120846,C,0.72532
386659,Ad,0.83641
21922,S,1.0
63052,S,0.999637
192740,S,0.687646
119946,Ds,0.47948
165882,Cgx,0.523284
71404,S,0.983501
239397,Ad,0.911348
348471,V,0.571498
207852,Ds,0.725995
384787,Ds,0.382514
2058,C,0.999991
24270,S,0.998902
84306,S,0.781599
30686,C,0.639641
335573,Ad,0.812328
55368,Ds,0.315664
192373,Ds,0.273619
4828,Ds,0.999978
28116,Cgx,0.555442
81228,S,0.973794
336836,Ds,0.269295
36402,S,0.91439
190174,S,0.520472
231931,S,0.875538
60576,Ds,0.749921
225199,Ad,0.568808
203838,Ds,0.45354
334572,S,0.885704
235875,V,0.460767
145707,Cgx,0.379016
334269,S,0.238542
12749,S,1.0
205510,Ad,0.69652
275845,C,0.265922
439750,Ad,0.493376
57409,Ad,0.594812
32061,Cgx,0.759245
131022,S,1.0
1318,Ds,0.607955
20608,S,0.985556
278995,Ad,0.362222
431417,S,0.453025
381580,Ad,0.863535
154321,Ds,0.462294
72574,Ds,0.737183
16590,S,0.758128
219213,Ad,0.338924
382858,V,0.80621
163415,S,0.895517
16480,S,1.0
386376,V,0.655347
80258,Ds,0.800532
169945,Ds,0.376173
77569,S,0.774125
29196,Kl,0.348353
231990,S,0.919688
321109,Ds,0.484211
50857,S,0.940551
57639,Bk,0.354295
179742,S,0.924637
207868,V,0.407008
2741,S,1.0
436789,S,0.999941
130215,S,0.52364
170045,Ad,0.351027
341239,Ds,0.430103
134311,C,0.655779
49481,Cgx,0.374707
233742,S,0.953484
231681,Ds,0.360422
186406,C,0.366865
187818,Kl,0.663344
185485,Ad,0.616232
29219,Cgx,0.369757
231103,Ad,0.519311
232104,V,0.6054
180860,S,0.899675
17001,V,1.0
335925,Kl,0.226437
63848,S,0.876568
93746,Ds,0.343181
45399,S,1.0
109531,S,0.887211
24252,S,0.996624
30092,C,0.732048
77007,Cgx,0.459739
199086,S,0.403786
334766,Ad,0.364577
154716,V,0.909209
278842,Ds,0.437248
281570,C,0.302085
59834,S,0.639912
97207,C,0.492137
12779,Kl,0.631422
42860,Cgx,0.468782
334192,C,0.353183
133354,S,0.418563
102787,Ad,0.976601
93560,S,0.691797
153426,S,0.566948
82669,Kl,0.741261
433857,Ad,0.82346
222531,S,0.736866
97607,S,0.433927
483014,Ds,0.51201
30866,Xt,0.515609
101970,S,0.983555
384839,Ad,0.52378
33169,S,0.99027
267324,C,0.344799
51280,S,0.790599
820,C,1.0
106558,V,0.568389
126384,S,0.421895
104553,S,0.504022
70854,V,0.52956
227230,Ad,0.971194
226688,S,0.437096
148255,Ad,0.883665
30659,C,0.629308
22762,S,0.825954
66672,Kl,0.622275
22381,C,0.574302
32624,C,0.954611
153702,C,0.514215
124440,V,0.988148
64041,Ad,0.487457
225675,Ad,0.771282
430934,Ad,0.474364
159817,Bk,0.362868
107567,V,0.592487
84168,Kl,0.380833
208954,Ad,0.446379
13320,Cgx,0.968596
40699,S,0.989277
124907,S,0.967369
90779,Kl,0.422193
38081,S,1.0
69808,Kl,0.585343
270486,C,0.399461
161916,Kl,0.494335
166788,C,0.45574
307409,C,0.716811
242232,S,0.343692
125333,S,0.989057
108405,Ad,0.59417
90548,V,1.0
469335,Ad,0.530289
28532,S,1.0
386983,V,0.999676
29700,Ad,0.582249
26842,V,0.907635
244563,V,0.561329
104156,Ad,0.90591
200442,S,0.662465
102986,V,1.0
335277,Ad,0.91373
225334,V,0.981311
150446,V,0.998158
88091,Kl,0.76432
25041,S,1.0
57487,V,0.990355
279095,Ds,0.449579
227173,V,0.981127
248615,C,0.738479
455989,Ds,0.39871
322245,S,0.434971
191862,Kl,0.400426
195482,Ds,0.464763
187156,V,0.542305
188369,Kl,0.30872
195216,C,0.514827
333842,Ad,0.425854
162059,C,0.483205
151600,S,0.912409
158081,S,0.988278
7005,V,1.0
61780,S,0.968823
334077,Ds,0.63954
234264,S,0.435736
79574,Cgx,0.50489
426946,S,0.448184
39282,Ds,1.0
51296,Kl,0.339249
113600,S,0.987814
119102,Kl,0.99798
202223,Ad,0.319384
47096,C,0.621711
32484,Kl,0.912157
284192,Ds,0.275857
337668,S,0.518882
47733,S,0.939408
270118,Ds,0.608799
237627,Ds,0.300807
425398,Ad,0.580651
173085,Ds,0.478617
335261,Ds,0.352032
437609,Ad,0.566688
166676,Ds,0.354338
109817,S,0.421445
103943,S,0.613295
164517,Kl,0.34042
15582,Kl,0.573462
159364,S,0.931285
119136,V,1.0
226273,Ds,0.559245
98616,S,0.91362
234967,Cgx,0.473801
80802,Ds,0.385848
236866,S,0.401758
21956,S,0.995674
226323,S,0.660575
129295,S,0.816276
58575,C,0.483443
125919,S,0.92208
334912,Kl,0.293659
190175,S,0.705557
154336,S,0.389827
199456,S,0.501438
103828,V,1.0
109247,S,0.910274
158191,V,0.517855
334492,V,0.642051
276216,S,0.544103
336319,Ad,0.928105
245029,S,0.37816
48033,S,0.589748
113113,S,0.495392
197326,S,0.428526
275287,V,0.548982
192875,S,0.807562
136970,S,0.687144
93234,Ds,0.789914
118484,Ad,0.701278
127029,Ds,0.639602
216409,C,0.326153
26611,V,0.998351
2008 TJ149,Ds,0.430547
269011,S,0.58864
335551,Ad,0.73152
163637,S,0.475476
135302,C,0.321585
14103,S,0.999841
353792,S,0.909754
16889,Ds,0.318684
95149,S,0.912257
133731,S,0.601123
25628,S,0.93628
481119,S,0.343387
2005 NN70,Ad,0.866234
53607,S,0.331428
17931,C,0.939031
124735,S,0.269347
274031,Ad,0.620653
2136,Cgx,0.999461
126427,S,0.999936
130164,Cgx,0.239635
119053,S,0.970974
335787,V,0.228735
181886,S,0.997048
232493,S,0.528253
274022,Bk,0.512804
84806,C,0.587614
162999,S,0.397535
132718,C,0.489277
60542,C,0.827859
164546,C,0.198593
201381,Ad,0.838655
336050,S,0.510401
225657,V,0.544931
39574,Bk,0.361274
8227,C,0.601829
2879,Cgx,0.954485
163418,C,0.483515
114076,S,0.593839
268282,C,0.423586
232026,Ds,0.332018
27544,Cgx,0.534377
80693,S,0.931686
276282,Ad,0.839482
27595,C,0.359548
164610,S,0.404813
35,Cgx,1.0
40114,S,1.0
231525,V,0.421833
233716,S,0.617368
24130,V,0.597622
195609,S,0.262338
197901,Ad,0.764326
268891,Ad,0.596433
74482,C,0.55645
42084,Kl,0.420905
341627,Ad,0.665438
119163,S,0.800892
226320,S,0.383957
89928,S,0.812578
46761,S,0.5487
93119,S,0.621621
280988,Ad,0.470889
181531,S,0.996999
48734,V,0.873604
231757,Ad,0.309008
28521,S,0.7589
17945,S,0.994803
147444,C,0.519137
70904,Kl,0.425525
2012 PB23,S,0.499369
12261,S,1.0
281317,C,0.611757
192350,S,0.641149
333695,S,0.491002
182265,S,0.999994
132782,Kl,0.792549
50226,S,0.617641
382197,S,0.731537
5928,Xt,0.543183
278970,Ad,0.559146
279736,S,0.323004
50082,V,0.924073
42277,S,0.974017
206362,S,0.996186
123696,V,0.732947
197010,C,0.497897
124821,S,0.421222
166621,Ds,0.62604
238163,Ds,0.3206
126661,S,0.997216
99548,S,0.496008
56566,V,0.960268
58486,S,0.827538
335233,Ad,0.767475
14045,S,0.987566
66740,C,0.369964
123223,S,0.992897
118305,V,0.857909
2008 UA1,S,0.788069
234301,Ad,0.714307
230487,S,0.479532
37313,Kl,0.463396
281026,S,0.486316
267152,V,0.999991
103253,S,0.932721
342011,Ad,0.444775
386917,V,0.380578
53697,Ad,1.0
95386,S,0.270401
125095,Kl,0.893692
136891,S,0.99713
59052,S,0.786381
114161,Ad,0.774781
283519,Ds,0.412291
424921,Ad,0.577979
376869,Ad,0.986176
334288,Ad,0.413338
207948,Ad,0.663581
149663,C,0.595458
76567,Bk,0.465214
66849,Kl,0.32493
13314,Cgx,0.990898
44694,Kl,0.675132
6424,Cgx,0.564337
9930,Bk,0.966447
88395,Kl,0.28081
333335,C,0.759741
151835,S,0.491828
35641,S,0.999697
53580,V,1.0
15901,S,0.644053
143841,V,0.758621
153425,S,0.595396
49810,S,1.0
220950,V,0.547991
278801,Ad,0.490768
14545,Ds,0.977836
232569,S,0.534027
322333,S,0.427446
335838,S,0.472501
70041,C,0.965408
431687,Ad,0.534646
224015,S,0.877115
162986,Kl,0.538971
51985,S,0.439904
201234,S,0.792598
145977,V,0.661815
98774,S,0.311063
66111,V,0.999986
427742,S,0.358051
386996,Bk,0.386007
162427,Ad,0.631876
336194,S,0.515402
84123,S,0.813597
13661,Ds,0.97602
165885,Ds,0.878547
156437,S,0.90268
192293,S,0.554417
333673,Ds,0.292394
104459,S,0.547682
28645,Cgx,0.745765
63458,C,0.41742
67264,V,0.98787
117660,Ad,0.747904
49602,C,0.719649
335695,Ad,0.400143
210307,S,0.449925
382213,Ad,0.617898
278584,V,0.596697
164661,Ds,0.519517
2008 SU62,S,0.508359
25629,S,0.999809
99633,Ad,0.833296
384456,Ad,0.327749
95684,S,0.618194
29606,V,0.999971
127486,C,0.196261
232868,S,0.398456
11841,S,1.0
59252,V,0.481293
79572,S,1.0
47211,S,1.0
95348,S,0.72344
171068,S,0.841662
21280,S,1.0
2012 RG41,S,0.673378
2005 QW106,S,0.348916
2015 LZ22,S,0.491375
434606,Ad,0.976289
102686,V,0.650623
158397,S,0.316281
78013,S,0.929628
336220,Ad,0.913973
103072,Ad,0.82635
199639,Ad,0.573747
196984,Ds,0.348373
335578,Ad,0.69228
48051,S,0.592711
195521,Ad,0.493297
104427,Ds,0.277979
277165,S,0.617306
230671,C,0.498671
335150,S,0.892423
332576,S,0.469562
471562,Ad,0.816878
83454,C,0.223397
2008 SN87,Ds,0.377295
45609,S,0.997631
27198,C,0.472704
2008 YZ27,S,0.861047
80197,S,0.953613
118336,S,0.567913
278975,Kl,0.440088
160150,C,0.490031
78225,Cgx,0.415973
336860,S,0.755123
187105,S,0.742289
7752,S,1.0
269750,S,0.968149
336878,V,0.76727
153052,S,0.999975
198629,S,0.295179
275400,Ad,0.620955
342046,Ad,0.366087
105048,S,0.766514
2012 PJ18,C,0.324508
336692,C,0.460146
333963,C,0.358592
316681,S,0.684525
113223,Kl,0.732661
80767,V,0.991214
344036,S,0.830645
350203,S,0.386069
41391,S,1.0
121232,Ad,0.590115
202071,S,0.997579
77739,C,0.417588
69561,S,0.999884
267210,V,0.510739
101588,S,0.545198
198385,S,0.463422
244930,Kl,0.403491
26081,Bk,0.689914
456664,Ad,0.785841
50677,Kl,0.993748
76452,Kl,0.98352
389363,S,0.529544
115886,S,0.662268
336586,Ad,0.426975
204689,S,0.312636
70790,V,0.802097
43781,S,0.849379
471573,Ad,0.597895
70769,Ds,0.478531
336602,V,0.537827
99279,C,0.592298
287402,C,0.783499
336263,Ds,0.83635
188192,S,0.75376
335322,Ad,0.525302
244,S,1.0
90036,Ds,0.374284
10014,Kl,0.978723
79635,Kl,0.405981
333978,S,0.350714
28543,V,0.998423
188194,S,0.988207
13287,V,1.0
127687,S,0.884963
18786,S,0.999886
193296,S,0.594113
63688,Ds,0.609615
334068,S,0.769749
267501,S,0.653569
382210,C,0.392339
231880,S,0.308623
145063,S,0.569461
28867,S,1.0
158420,S,0.516079
2006 BA27,Ad,0.990004
290763,S,0.529276
334287,S,0.451429
57325,Ds,0.676843
77906,Ds,0.479588
116531,S,0.989712
62545,S,0.9324
161133,Bk,0.568001
281299,S,0.928044
54363,S,0.712382
376034,Kl,0.180128
57894,S,1.0
108250,V,1.0
4621,Kl,0.588711
230137,S,0.896469
334517,C,0.516606
334604,S,0.718973
228695,S,0.947454
117790,Kl,0.431088
101235,C,0.58171
2015 CZ61,Ad,0.999964
335908,Kl,0.365415
272962,C,0.449605
99150,S,0.561715
131245,Ds,0.578249
44785,S,0.973601
77122,V,0.999998
87593,S,1.0
90552,S,0.98755
475022,Ad,0.650949
93689,V,0.697669
271818,S,0.780205
226230,S,0.658211
43709,Ds,0.667234
233729,S,0.589598
29521,S,0.999997
6583,Kl,0.795319
55601,Kl,0.630428
130786,V,0.54204
225696,S,0.999998
2002 QB154,Ad,0.444923
2011 CF109,S,0.436288
478459,C,0.656899
7551,Ds,0.94783
24051,S,0.838184
13629,S,0.969024
336006,V,0.561153
207378,S,0.398747
90668,S,0.962635
334090,S,0.584415
191091,V,0.913302
335869,Ad,0.517755
2008 RA19,S,0.409807
65509,S,0.994215
86768,V,1.0
51487,V,0.977474
346470,Ad,0.954845
232721,Kl,0.331271
269093,Ad,0.925924
2015 DQ99,Ad,0.791548
285687,S,0.538449
122408,S,0.991275
187149,S,0.94587
268344,V,0.485609
167887,S,0.747314
95539,S,0.744785
334015,S,0.765503
108336,S,0.769864
89995,Ad,0.992524
114056,S,0.892741
52125,Kl,0.214818
438893,S,0.756309
71045,Bk,0.655475
335161,S,0.880873
335501,S,0.861234
428400,Ad,0.720196
183004,V,0.999358
457900,Ad,0.261069
335887,V,0.994083
198205,Ad,0.98475
70621,Ds,0.435377
226165,Bk,0.827201
47914,S,0.542658
160682,S,0.645414
201576,V,0.747746
276584,S,0.695738
334210,Ad,0.729351
1793,S,1.0
192264,S,0.763094
9076,V,0.999942
336154,V,0.523076
239457,Ad,0.319601
461108,Ad,0.601067
127510,Ds,0.459654
283173,C,0.270216
28369,Kl,0.710088
64114,S,0.831249
192749,S,0.480674
2008 SX66,S,0.653123
116173,S,0.322208
243173,S,0.616426
428008,S,0.429548
88752,Cgx,0.777286
156855,Ad,0.817019
30160,S,0.993763
335670,Ad,0.762699
199684,V,0.454979
276509,S,0.870136
124946,V,0.768161
